year,country,city,pm25,pm10,no2,so2,co,o3,temperature_c,humidity,wind_kph,aqi,record_id,country_code,region,income_level,date,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,vector_disease_risk_score_log,month_sin,month_cos,heat_stress,pollution_burden,any_extreme_event,health_vulnerability,co2_production,gni_per_capita,hdi,life_expectancy
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4848,FRA,Europe,High,06-06-2021,6,22,46.22,2.21,65,1.97,0.05,147.8,0,0,0,0,0.0,15,42.6,32.6,7.9,13.6,6.3,87.9,67666,71.9,95.6,2.186051277,1.22e-16,-1.0,0.0,0.0,0,49.03333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4849,FRA,Europe,High,13-06-2021,6,23,46.22,2.21,65,0.06,0.31,70.1,0,0,0,0,26.0,18,60.5,25.5,4.0,21.6,14.9,82.0,67666,71.7,100.0,1.609437912,1.22e-16,-1.0,0.0,1690.0,0,52.56666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4850,FRA,Europe,High,20-06-2021,6,24,46.22,2.21,65,-1.98,-0.09,99.8,0,0,0,0,31.8,79,64.6,33.2,6.5,12.8,0.0,89.0,67666,67.6,100.0,2.014903021,1.22e-16,-1.0,0.0,2067.0,0,55.13333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4851,FRA,Europe,High,27-06-2021,6,25,46.22,2.21,65,-1.34,0.25,103.3,0,0,0,0,1.9,5,35.6,30.0,7.7,13.0,9.4,86.0,67666,73.7,100.0,2.163323026,1.22e-16,-1.0,0.0,123.5,0,46.43333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4852,FRA,Europe,High,04-07-2021,7,26,46.22,2.21,65,-4.9,-0.44,51.6,0,0,0,0,35.4,58,51.2,25.8,7.4,11.0,0.0,86.0,67766,69.0,100.0,2.128231706,-0.5,-0.866025404,0.0,2301.0,0,48.66666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4853,FRA,Europe,High,11-07-2021,7,27,46.22,2.21,65,-1.45,-0.31,35.5,0,0,0,0,4.2,2,54.7,30.5,4.4,15.9,3.4,87.8,67766,71.0,95.8,1.686398954,-0.5,-0.866025404,0.0,273.0,0,52.06666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4854,FRA,Europe,High,18-07-2021,7,28,46.22,2.21,65,-3.64,-0.66,54.1,0,0,0,0,21.7,30,49.7,27.6,1.5,19.8,9.8,85.4,67766,71.5,100.0,0.916290732,-0.5,-0.866025404,0.0,1410.5,0,49.6,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4855,FRA,Europe,High,25-07-2021,7,29,46.22,2.21,65,-7.84,-0.06,80.4,0,0,0,0,42.9,59,70.1,29.2,0.1,20.7,0.0,84.2,67766,75.6,100.0,0.09531018,-0.5,-0.866025404,0.0,2788.5,0,58.3,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4856,FRA,Europe,High,01-08-2021,8,30,46.22,2.21,65,-6.0,0.06,65.3,0,0,0,0,73.0,103,69.0,18.4,10.0,17.7,0.0,81.4,67866,74.7,100.0,2.397895273,-0.866025404,-0.5,0.0,4745.0,0,54.03333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4857,FRA,Europe,High,08-08-2021,8,31,46.22,2.21,65,-8.59,0.27,22.4,0,0,0,0,40.8,66,50.2,19.4,2.6,12.7,0.0,85.7,67866,78.4,95.2,1.280933845,-0.866025404,-0.5,0.0,2652.0,0,49.33333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4858,FRA,Europe,High,15-08-2021,8,32,46.22,2.21,65,-9.46,1.05,0.0,0,0,0,0,71.3,143,60.4,39.9,10.0,25.4,0.0,84.3,67866,61.2,100.0,2.397895273,-0.866025404,-0.5,0.0,4634.5,0,53.83333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4859,FRA,Europe,High,22-08-2021,8,33,46.22,2.21,65,-8.35,0.65,59.3,0,0,0,0,19.8,9,48.1,32.7,9.1,19.1,0.0,88.6,67866,69.0,99.8,2.312535424,-0.866025404,-0.5,0.0,1287.0,0,49.93333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4860,FRA,Europe,High,29-08-2021,8,34,46.22,2.21,65,-11.47,0.7,68.5,0,0,0,0,39.6,100,72.2,32.6,7.3,16.3,0.0,81.0,67866,67.6,100.0,2.116255515,-0.866025404,-0.5,0.0,2574.0,0,57.46666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4861,FRA,Europe,High,05-09-2021,9,35,46.22,2.21,65,-12.63,0.33,32.2,0,0,0,0,103.0,165,85.3,34.1,4.5,21.4,0.0,89.6,67966,71.7,99.7,1.704748092,-1.0,-1.84e-16,0.0,6695.0,0,63.7,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4862,FRA,Europe,High,12-09-2021,9,36,46.22,2.21,65,-11.76,-0.91,27.4,0,0,0,0,63.5,123,75.2,37.7,2.2,19.1,0.0,92.5,67966,67.4,94.6,1.16315081,-1.0,-1.84e-16,0.0,4127.5,0,60.1,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4863,FRA,Europe,High,19-09-2021,9,37,46.22,2.21,65,-8.19,0.41,42.3,0,0,0,0,55.1,92,80.9,28.5,5.3,15.9,0.0,85.1,67966,66.9,100.0,1.840549633,-1.0,-1.84e-16,0.0,3581.5,0,58.76666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4864,FRA,Europe,High,26-09-2021,9,38,46.22,2.21,65,-10.52,0.5,74.8,0,0,0,0,111.4,179,77.2,38.0,4.0,14.3,0.0,87.0,67966,77.1,97.8,1.609437912,-1.0,-1.84e-16,0.0,7241.0,0,64.1,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4865,FRA,Europe,High,03-10-2021,10,39,46.22,2.21,65,-9.68,-0.34,0.0,0,0,0,0,24.9,47,67.1,26.8,2.7,16.8,0.0,82.3,68065,70.6,97.3,1.30833282,-0.866025404,0.5,0.0,1618.5,0,54.83333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4866,FRA,Europe,High,10-10-2021,10,40,46.22,2.21,65,-11.23,-0.36,53.8,0,0,0,0,78.0,108,82.7,36.2,2.9,19.6,0.0,84.7,68065,64.4,100.0,1.360976553,-0.866025404,0.5,0.0,5070.0,0,61.1,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4867,FRA,Europe,High,17-10-2021,10,41,46.22,2.21,65,-11.38,0.01,26.0,0,0,0,0,87.9,121,74.2,40.2,3.5,18.8,0.0,85.2,68065,62.4,100.0,1.504077397,-0.866025404,0.5,0.0,5713.5,0,58.93333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4868,FRA,Europe,High,24-10-2021,10,42,46.22,2.21,65,-9.8,0.35,68.7,0,0,0,0,24.9,45,50.2,27.2,10.3,8.7,0.0,86.5,68065,71.1,97.8,2.424802726,-0.866025404,0.5,0.0,1618.5,0,49.5,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4869,FRA,Europe,High,31-10-2021,10,43,46.22,2.21,65,-12.22,-0.79,19.1,0,0,0,0,60.0,68,51.9,29.9,2.9,20.3,0.0,86.5,68065,75.0,100.0,1.360976553,-0.866025404,0.5,0.0,3900.0,0,52.26666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4870,FRA,Europe,High,07-11-2021,11,44,46.22,2.21,65,-7.19,-0.42,0.0,0,0,0,0,58.1,92,64.6,25.2,4.8,20.4,0.0,90.0,68165,64.4,96.5,1.757857918,-0.5,0.866025404,0.0,3776.5,0,51.4,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4871,FRA,Europe,High,14-11-2021,11,45,46.22,2.21,65,-7.64,0.42,98.8,0,0,0,0,59.9,92,83.6,27.3,4.2,23.6,0.0,86.3,68165,66.0,100.0,1.648658626,-0.5,0.866025404,0.0,3893.5,0,58.96666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4872,FRA,Europe,High,21-11-2021,11,46,46.22,2.21,65,-6.65,-0.82,29.4,0,0,0,0,76.2,135,75.1,30.4,6.5,13.2,0.0,94.3,68165,75.0,100.0,2.014903021,-0.5,0.866025404,0.0,4953.0,0,60.16666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4873,FRA,Europe,High,28-11-2021,11,47,46.22,2.21,65,-8.55,0.15,61.8,0,0,0,0,12.8,11,58.9,33.2,3.1,17.0,0.0,92.3,68165,69.8,97.6,1.410986974,-0.5,0.866025404,0.0,832.0,0,53.96666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4874,FRA,Europe,High,05-12-2021,12,48,46.22,2.21,65,-5.41,-0.29,94.2,0,0,0,0,15.0,9,49.3,24.2,2.7,12.3,0.0,87.4,68265,63.8,94.1,1.30833282,-2.45e-16,1.0,0.0,975.0,0,45.76666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4875,FRA,Europe,High,12-12-2021,12,49,46.22,2.21,65,-5.61,0.14,59.4,0,0,0,0,103.6,156,79.2,32.6,6.0,22.6,0.0,89.3,68265,72.1,100.0,1.945910149,-2.45e-16,1.0,0.0,6734.0,0,61.3,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4876,FRA,Europe,High,19-12-2021,12,50,46.22,2.21,65,-5.14,-0.6,22.0,0,0,0,0,55.6,95,63.8,25.7,3.8,8.5,0.5,89.2,68265,65.0,89.4,1.568615918,-2.45e-16,1.0,0.0,3614.0,0,51.5,4.23807293,45937.05273,0.903,82.4988
2021,France,Lyon,34.09532054387037,46.78377498861107,25.288614251356236,8.10792938940043,0.5420794904268526,34.0546276162955,12.680778231707327,65.82438884179228,13.313650239387998,37.76360365344858,4877,FRA,Europe,High,26-12-2021,12,51,46.22,2.21,65,-2.31,-0.52,109.1,0,0,0,0,54.8,82,62.9,26.8,5.6,13.9,6.4,91.3,68265,72.8,100.0,1.887069649,-2.45e-16,1.0,0.0,3562.0,0,54.16666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4826,FRA,Europe,High,03-01-2021,1,53,46.22,2.21,65,-5.43,0.21,85.7,0,0,0,0,24.6,55,59.7,39.8,5.8,20.5,0.0,84.5,67167,73.5,100.0,1.916922612,0.5,0.866025404,0.0,1599.0,0,57.66666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4827,FRA,Europe,High,10-01-2021,1,1,46.22,2.21,65,-2.7,0.01,112.8,0,0,0,0,8.4,95,60.6,28.0,4.6,17.2,1.7,87.3,67167,76.3,95.5,1.722766598,0.5,0.866025404,0.0,546.0,0,54.96666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4828,FRA,Europe,High,17-01-2021,1,2,46.22,2.21,65,-0.35,0.28,158.6,0,0,0,0,10.6,1,48.6,32.6,7.7,10.3,4.8,90.1,67167,76.4,100.0,2.163323026,0.5,0.866025404,0.0,689.0,0,52.53333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4829,FRA,Europe,High,24-01-2021,1,3,46.22,2.21,65,-2.41,0.01,99.7,0,0,0,0,53.9,68,70.3,32.5,4.8,20.1,2.2,82.3,67167,66.7,100.0,1.757857918,0.5,0.866025404,0.0,3503.5,0,56.5,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4830,FRA,Europe,High,31-01-2021,1,4,46.22,2.21,65,-1.53,0.25,43.5,0,0,0,0,45.2,74,63.7,42.2,6.3,16.5,5.4,84.5,67167,63.4,100.0,1.987874348,0.5,0.866025404,0.0,2938.0,0,56.43333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4831,FRA,Europe,High,07-02-2021,2,5,46.22,2.21,65,4.47,0.32,123.1,0,0,0,0,21.5,24,37.4,35.8,3.1,22.5,6.3,86.1,67267,61.1,98.8,1.410986974,0.866025404,0.5,0.0,1397.5,0,44.76666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4832,FRA,Europe,High,14-02-2021,2,6,46.22,2.21,65,-0.49,-0.18,73.6,0,0,0,0,47.6,105,59.9,25.9,5.4,27.6,0.0,84.0,67267,70.2,100.0,1.85629799,0.866025404,0.5,0.0,3094.0,0,52.0,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4833,FRA,Europe,High,21-02-2021,2,7,46.22,2.21,65,2.61,0.59,165.3,0,0,0,0,75.4,104,61.7,33.3,7.0,18.8,8.2,87.5,67267,74.7,100.0,2.079441542,0.866025404,0.5,0.0,4901.0,0,56.56666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4834,FRA,Europe,High,28-02-2021,2,8,46.22,2.21,65,5.79,0.28,110.5,0,0,0,0,50.9,62,62.1,31.2,5.3,19.9,17.9,89.2,67267,70.2,98.6,1.840549633,0.866025404,0.5,0.0,3308.5,0,54.5,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4835,FRA,Europe,High,07-03-2021,3,9,46.22,2.21,65,5.34,0.07,104.6,0,0,0,0,46.1,98,64.3,34.6,3.9,14.4,18.2,88.0,67367,75.2,98.2,1.589235205,1.0,6.12e-17,0.0,2996.5,0,58.03333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4836,FRA,Europe,High,14-03-2021,3,10,46.22,2.21,65,4.46,-0.72,94.4,1,0,0,1,56.5,107,69.0,20.7,5.6,15.6,17.1,87.8,67367,69.8,100.0,1.887069649,1.0,6.12e-17,4.46,3672.5,1,53.16666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4837,FRA,Europe,High,21-03-2021,3,11,46.22,2.21,65,3.5,0.72,136.3,0,0,0,0,73.6,129,86.6,31.4,10.1,15.4,12.3,86.0,67367,67.7,97.9,2.406945108,1.0,6.12e-17,0.0,4784.0,0,61.9,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4838,FRA,Europe,High,28-03-2021,3,12,46.22,2.21,65,3.06,-0.22,90.7,0,0,0,0,66.6,104,69.9,22.6,7.1,18.6,1.0,83.9,67367,71.1,96.0,2.091864062,1.0,6.12e-17,0.0,4329.0,0,54.53333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4839,FRA,Europe,High,04-04-2021,4,13,46.22,2.21,65,5.59,0.35,151.9,0,0,0,0,8.3,18,48.5,34.4,4.4,15.1,15.3,88.4,67467,59.0,100.0,1.686398954,0.866025404,-0.5,0.0,539.5,0,47.3,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4840,FRA,Europe,High,11-04-2021,4,14,46.22,2.21,65,6.94,0.07,153.7,0,0,0,0,47.1,62,80.6,36.2,5.1,11.8,15.9,86.7,67467,69.1,100.0,1.808288771,0.866025404,-0.5,0.0,3061.5,0,61.96666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4841,FRA,Europe,High,18-04-2021,4,15,46.22,2.21,65,6.48,-0.29,121.1,0,0,0,0,16.6,39,53.4,24.1,6.3,16.4,22.7,79.0,67467,70.1,90.1,1.987874348,0.866025404,-0.5,0.0,1079.0,0,49.2,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4842,FRA,Europe,High,25-04-2021,4,16,46.22,2.21,65,3.31,0.35,101.9,2,0,0,2,20.5,40,59.9,31.9,2.6,19.6,33.6,81.9,67467,70.7,99.1,1.280933845,0.866025404,-0.5,6.62,1332.5,1,54.16666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4843,FRA,Europe,High,02-05-2021,5,17,46.22,2.21,65,6.87,0.13,136.4,1,0,0,1,51.1,42,68.9,38.0,5.1,19.2,27.4,84.4,67566,68.6,95.2,1.808288771,0.5,-0.866025404,6.87,3321.5,1,58.5,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4844,FRA,Europe,High,09-05-2021,5,18,46.22,2.21,65,1.4,0.41,126.7,0,0,0,0,33.2,14,56.4,26.3,1.8,19.0,12.7,90.3,67566,76.7,100.0,1.029619417,0.5,-0.866025404,0.0,2158.0,0,53.13333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4845,FRA,Europe,High,16-05-2021,5,19,46.22,2.21,65,0.53,-0.31,106.1,0,0,0,0,55.0,90,74.0,29.3,5.2,26.0,8.8,83.7,67566,70.7,100.0,1.824549292,0.5,-0.866025404,0.0,3575.0,0,58.0,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4846,FRA,Europe,High,23-05-2021,5,20,46.22,2.21,65,3.91,-0.43,51.1,0,0,0,0,82.8,131,66.1,21.5,4.9,16.7,15.3,83.4,67566,59.0,99.9,1.774952351,0.5,-0.866025404,0.0,5382.0,0,48.86666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4847,FRA,Europe,High,30-05-2021,5,21,46.22,2.21,65,4.2,0.33,86.0,0,0,0,0,78.3,121,76.5,37.9,6.4,11.8,13.9,88.2,67566,66.4,90.5,2.00148,0.5,-0.866025404,0.0,5089.5,0,60.26666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4848,FRA,Europe,High,06-06-2021,6,22,46.22,2.21,65,1.97,0.05,147.8,0,0,0,0,0.0,15,42.6,32.6,7.9,13.6,6.3,87.9,67666,71.9,95.6,2.186051277,1.22e-16,-1.0,0.0,0.0,0,49.03333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4849,FRA,Europe,High,13-06-2021,6,23,46.22,2.21,65,0.06,0.31,70.1,0,0,0,0,26.0,18,60.5,25.5,4.0,21.6,14.9,82.0,67666,71.7,100.0,1.609437912,1.22e-16,-1.0,0.0,1690.0,0,52.56666667,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4850,FRA,Europe,High,20-06-2021,6,24,46.22,2.21,65,-1.98,-0.09,99.8,0,0,0,0,31.8,79,64.6,33.2,6.5,12.8,0.0,89.0,67666,67.6,100.0,2.014903021,1.22e-16,-1.0,0.0,2067.0,0,55.13333333,4.23807293,45937.05273,0.903,82.4988
2021,France,Paris,60.74133366302453,89.81776906973197,25.381641128481984,8.116695278426837,0.715240213270508,25.87389548083394,11.98307628791275,60.89520510351503,11.95906850278665,64.09892025731439,4851,FRA,Europe,High,27-06-2021,6,25,46.22,2.21,65,-1.34,0.25,103.3,0,0,0,0,1.9,5,35.6,30.0,7.7,13.0,9.4,86.0,67666,73.7,100.0,2.163323026,1.22e-16,-1.0,0.0,123.5,0,46.43333333,4.23807293,45937.05273,0.903,82.4988
