record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,vector_disease_risk_score_log,month_sin,month_cos,heat_stress,pollution_burden,any_extreme_event,health_vulnerability
12965,VNM,Vietnam,Southeast Asia,Lower-Middle,31-08-2025,2025,8,35,14.05,108.27,98,5.29,0.84,78.1,0,0,0,0,82.1,145,59.6,26.4,8.8,26.8,0,44.8,4080,75.1,85.5,2.282382386,-0.866025404,-0.5,0,8045.8,0,53.7
12966,VNM,Vietnam,Southeast Asia,Lower-Middle,07-09-2025,2025,9,36,14.05,108.27,98,8.58,-0.15,104.8,0,0,0,0,94.4,154,83.4,30.7,3.2,26.5,0,42.8,4086,74,92.3,1.435084525,-1,-1.84E-16,0,9251.2,0,62.7
12967,VNM,Vietnam,Southeast Asia,Lower-Middle,14-09-2025,2025,9,37,14.05,108.27,98,5.74,-0.21,0,0,0,0,0,116.6,193,87.5,28.2,8.7,26.5,0,43,4086,68.8,85.9,2.272125886,-1,-1.84E-16,0,11426.8,0,61.5
12968,VNM,Vietnam,Southeast Asia,Lower-Middle,21-09-2025,2025,9,38,14.05,108.27,98,9.2,1.34,28.1,0,0,0,0,98.5,160,74.8,41.3,6.3,32.6,0,40.5,4086,67.6,91.5,1.987874348,-1,-1.84E-16,0,9653,0,61.23333333
12969,VNM,Vietnam,Southeast Asia,Lower-Middle,28-09-2025,2025,9,39,14.05,108.27,98,14.03,-0.49,0,0,1,0,1,103.8,146,81.5,28.3,6.5,31.1,0,48.8,4086,65.2,69,2.014903021,-1,-1.84E-16,0,10172.4,1,58.33333333
12970,VNM,Vietnam,Southeast Asia,Lower-Middle,05-10-2025,2025,10,40,14.05,108.27,98,6.79,0.6,11.4,0,0,0,0,173,271,87.1,31,4.6,27.6,0,44.5,4091,73.7,89.8,1.722766598,-0.866025404,0.5,0,16954,0,63.93333333
12971,VNM,Vietnam,Southeast Asia,Lower-Middle,12-10-2025,2025,10,41,14.05,108.27,98,8.52,-0.44,51.5,0,0,0,0,121.3,174,79.9,24.2,0.9,22.5,0,44.8,4091,73.2,96.2,0.641853886,-0.866025404,0.5,0,11887.4,0,59.1
12972,VNM,Vietnam,Southeast Asia,Lower-Middle,19-10-2025,2025,10,42,14.05,108.27,98,9.54,0.62,61.5,0,0,0,0,116.3,167,97.1,26.3,3.7,25.5,0,45,4091,65,87.1,1.547562509,-0.866025404,0.5,0,11397.4,0,62.8
12973,ARG,Argentina,South America,Upper-Middle,04-01-2015,2015,1,1,-38.41,-63.61,45,-0.67,0.22,123.8,0,0,0,0,5.8,1,62.8,30,7.5,30.1,0,66.6,13011,67.8,97,2.140066163,0.5,0.866025404,0,261,0,53.53333333
12974,ARG,Argentina,South America,Upper-Middle,11-01-2015,2015,1,2,-38.41,-63.61,45,3.7,0.51,97.9,0,0,0,0,44.9,65,67,32.8,5.5,20.1,0,58.9,13011,75.8,85.9,1.871802177,0.5,0.866025404,0,2020.5,0,58.53333333
12975,ARG,Argentina,South America,Upper-Middle,18-01-2015,2015,1,3,-38.41,-63.61,45,2.33,-0.34,144,0,0,0,0,52.5,75,81.6,33,6.9,26.5,11.3,69.2,13011,71.7,98.2,2.066862759,0.5,0.866025404,0,2362.5,0,62.1
12976,ARG,Argentina,South America,Upper-Middle,25-01-2015,2015,1,4,-38.41,-63.61,45,7.1,0.4,35.3,0,0,0,0,99.3,146,93.3,36.5,10.6,25.8,18.6,64.2,13011,73.1,94.1,2.451005098,0.5,0.866025404,0,4468.5,0,67.63333333
12977,ARG,Argentina,South America,Upper-Middle,01-02-2015,2015,2,5,-38.41,-63.61,45,4.93,0.61,74.5,0,0,0,0,59.7,70,53.4,36.8,0.1,23.7,0,63,13033,75.2,89.2,0.09531018,0.866025404,0.5,0,2686.5,0,55.13333333
12978,ARG,Argentina,South America,Upper-Middle,08-02-2015,2015,2,6,-38.41,-63.61,45,7.66,0.43,110.4,0,0,0,0,64.7,128,87.4,21.7,5.5,21,17.9,64.1,13033,69.2,97.5,1.871802177,0.866025404,0.5,0,2911.5,0,59.43333333
12979,ARG,Argentina,South America,Upper-Middle,15-02-2015,2015,2,7,-38.41,-63.61,45,9.58,-0.66,117,0,0,0,0,70.8,116,76.2,26.2,1.9,23.9,9.1,61.1,13033,67.4,87.7,1.064710737,0.866025404,0.5,0,3186,0,56.6
12980,ARG,Argentina,South America,Upper-Middle,22-02-2015,2015,2,8,-38.41,-63.61,45,7.68,-0.17,69,0,0,0,0,39.6,55,79.5,22.8,5.7,16.7,12.2,62.1,13033,70.4,86.1,1.902107526,0.866025404,0.5,0,1782,0,57.56666667
12981,ARG,Argentina,South America,Upper-Middle,01-03-2015,2015,3,9,-38.41,-63.61,45,8.34,-0.42,110.6,3,0,0,3,58.7,111,64.2,46.4,6.2,18.2,40.3,63.9,13055,61.4,94.3,1.974081026,1,6.12E-17,25.02,2641.5,1,57.33333333
12982,ARG,Argentina,South America,Upper-Middle,08-03-2015,2015,3,10,-38.41,-63.61,45,10.7,-0.01,171.8,0,0,0,0,41.3,66,68.3,28.9,0.9,26.8,11.5,62.8,13055,67.5,92.4,0.641853886,1,6.12E-17,0,1858.5,0,54.9
12983,ARG,Argentina,South America,Upper-Middle,15-03-2015,2015,3,11,-38.41,-63.61,45,11.66,-0.14,116.1,1,0,0,1,65.7,113,83.1,24.5,7.1,20.3,24.4,61.9,13055,71.8,94,2.091864062,1,6.12E-17,11.66,2956.5,1,59.8
12984,ARG,Argentina,South America,Upper-Middle,22-03-2015,2015,3,12,-38.41,-63.61,45,9.4,-0.18,138.6,0,0,0,0,32.4,58,58.6,22.8,6,21.3,15.3,57.4,13055,71.3,100,1.945910149,1,6.12E-17,0,1458,0,50.9
12985,ARG,Argentina,South America,Upper-Middle,29-03-2015,2015,3,13,-38.41,-63.61,45,12.46,0.5,95.5,1,0,0,1,69.8,93,71.9,37.1,5.6,21.6,29.9,63,13055,66.7,93.3,1.887069649,1,6.12E-17,12.46,3141,1,58.56666667
12986,ARG,Argentina,South America,Upper-Middle,05-04-2015,2015,4,14,-38.41,-63.61,45,11.38,-1.12,141.3,0,0,0,0,23.5,47,29.3,21.2,7.6,31.3,11.5,57.3,13076,54.7,90,2.151762203,0.866025404,-0.5,0,1057.5,0,35.06666667
12987,ARG,Argentina,South America,Upper-Middle,12-04-2015,2015,4,15,-38.41,-63.61,45,9.72,0.12,138.3,1,0,0,1,22.6,45,67.1,31.9,2.8,24.9,26.9,62.9,13076,72.2,95.9,1.335001067,0.866025404,-0.5,9.72,1017,1,57.06666667
12988,ARG,Argentina,South America,Upper-Middle,19-04-2015,2015,4,16,-38.41,-63.61,45,9.79,-0.58,106.2,0,0,0,0,36.6,67,64.2,20,6.8,25.6,17.4,60.1,13076,76.9,98.6,2.054123734,0.866025404,-0.5,0,1647,0,53.7
12989,ARG,Argentina,South America,Upper-Middle,26-04-2015,2015,4,17,-38.41,-63.61,45,10.7,0.64,113.2,0,0,0,0,64.2,70,84.8,35.8,0.8,16.3,16.7,65.6,13076,65,96.1,0.587786665,0.866025404,-0.5,0,2889,0,61.86666667
12990,ARG,Argentina,South America,Upper-Middle,03-05-2015,2015,5,18,-38.41,-63.61,45,11.11,0.5,58.2,0,0,0,0,29.8,44,51,26,0,29,30,60.3,13098,76.7,99.3,0,0.5,-0.866025404,0,1341,0,51.23333333
12991,ARG,Argentina,South America,Upper-Middle,10-05-2015,2015,5,19,-38.41,-63.61,45,9.22,-0.74,179.3,0,0,0,0,0,9,58.4,27.9,5.8,18,5.5,63.1,13098,73.7,98.5,1.916922612,0.5,-0.866025404,0,0,0,53.33333333
12992,ARG,Argentina,South America,Upper-Middle,17-05-2015,2015,5,20,-38.41,-63.61,45,4.22,-0.15,94.5,0,0,0,0,0,95,49,38.7,6.3,15,2.3,66.8,13098,71.9,95.9,1.987874348,0.5,-0.866025404,0,0,0,53.2
12993,ARG,Argentina,South America,Upper-Middle,24-05-2015,2015,5,21,-38.41,-63.61,45,5.14,0.63,87.6,0,0,0,0,3.6,95,52.2,29.7,9.3,29.9,11.2,61,13098,62.1,94.2,2.332143895,0.5,-0.866025404,0,162,0,48
12994,ARG,Argentina,South America,Upper-Middle,31-05-2015,2015,5,22,-38.41,-63.61,45,5.8,0.01,107.3,0,0,0,0,65.7,108,72.3,29.9,0,26.4,5.7,60.9,13098,64.8,99.8,0,0.5,-0.866025404,0,2956.5,0,55.66666667
12995,ARG,Argentina,South America,Upper-Middle,07-06-2015,2015,6,23,-38.41,-63.61,45,7.5,0.32,53.8,0,0,0,0,37.6,52,71.4,32,0,19.3,22.1,61.4,13120,72.7,90.5,0,1.22E-16,-1,0,1692,0,58.7
12996,ARG,Argentina,South America,Upper-Middle,14-06-2015,2015,6,24,-38.41,-63.61,45,3.9,-0.4,92.3,0,0,0,0,69.4,97,72.2,27.4,8.2,16.4,6.4,60.4,13120,70.1,86.4,2.219203484,1.22E-16,-1,0,3123,0,56.56666667
12997,ARG,Argentina,South America,Upper-Middle,21-06-2015,2015,6,25,-38.41,-63.61,45,5.5,-0.35,112.5,0,0,0,0,75.8,122,80.5,19.6,5.5,17.4,13.8,60.6,13120,74.1,94,1.871802177,1.22E-16,-1,0,3411,0,58.06666667
12998,ARG,Argentina,South America,Upper-Middle,28-06-2015,2015,6,26,-38.41,-63.61,45,0.77,-1.15,60.5,0,0,0,0,38.2,63,50.9,16.4,6.6,17.7,0,64.2,13120,76.5,91.5,2.028148247,1.22E-16,-1,0,1719,0,47.93333333
12999,ARG,Argentina,South America,Upper-Middle,05-07-2015,2015,7,27,-38.41,-63.61,45,1.92,-0.33,70,0,0,0,0,3.2,13,58.2,33.1,5.4,16.2,10.8,61.5,13141,71.8,100,1.85629799,-0.5,-0.866025404,0,144,0,54.36666667
13000,ARG,Argentina,South America,Upper-Middle,12-07-2015,2015,7,28,-38.41,-63.61,45,-2.67,-0.15,72.4,0,0,0,0,64.6,103,64.8,29.5,7.7,22.6,0,61.9,13141,67.1,94.3,2.163323026,-0.5,-0.866025404,0,2907,0,53.8
13001,ARG,Argentina,South America,Upper-Middle,19-07-2015,2015,7,29,-38.41,-63.61,45,-1.96,0.15,62.2,0,0,0,0,61.5,112,57.2,27.8,8,25.5,0,65.5,13141,74.7,93.2,2.197224577,-0.5,-0.866025404,0,2767.5,0,53.23333333
13002,ARG,Argentina,South America,Upper-Middle,26-07-2015,2015,7,30,-38.41,-63.61,45,-0.71,1.29,42,0,0,0,0,6.7,20,64.5,40.9,6.9,20.3,0,60.9,13141,73.9,98.9,2.066862759,-0.5,-0.866025404,0,301.5,0,59.76666667
13003,ARG,Argentina,South America,Upper-Middle,02-08-2015,2015,8,31,-38.41,-63.61,45,-0.64,-0.35,25.8,0,0,0,0,18.2,2,43.1,23.1,0,28.2,0,57.7,13163,67.9,92.8,0,-0.866025404,-0.5,0,819,0,44.7
13004,ARG,Argentina,South America,Upper-Middle,09-08-2015,2015,8,32,-38.41,-63.61,45,-3.36,-0.94,23.3,0,1,0,1,88.3,113,82.2,27.9,4.4,17.1,0,58.7,13163,67.1,71.6,1.686398954,-0.866025404,-0.5,0,3973.5,1,59.06666667
13005,ARG,Argentina,South America,Upper-Middle,16-08-2015,2015,8,33,-38.41,-63.61,45,-5.1,0.2,85.8,0,0,0,0,44.3,77,63.3,33,4.7,17.6,0,61.1,13163,64.8,100,1.740466175,-0.866025404,-0.5,0,1993.5,0,53.7
13006,ARG,Argentina,South America,Upper-Middle,23-08-2015,2015,8,34,-38.41,-63.61,45,-3.3,-1.09,94.4,0,0,0,0,2.4,95,45.9,22.7,7.3,23.4,0,62.9,13163,63.5,90.7,2.116255515,-0.866025404,-0.5,0,108,0,44.03333333
13007,ARG,Argentina,South America,Upper-Middle,30-08-2015,2015,8,35,-38.41,-63.61,45,-6.92,0.76,0,0,0,0,0,65.5,110,68.1,37.5,1.7,15.4,0,61.4,13163,76.6,90.5,0.993251773,-0.866025404,-0.5,0,2947.5,0,60.73333333
13008,ARG,Argentina,South America,Upper-Middle,06-09-2015,2015,9,36,-38.41,-63.61,45,-9.97,0.36,54.8,0,0,0,0,94.2,128,71.2,37.9,4.9,26.8,0,59.8,13185,60.8,84.8,1.774952351,-1,-1.84E-16,0,4239,0,56.63333333
13009,ARG,Argentina,South America,Upper-Middle,13-09-2015,2015,9,37,-38.41,-63.61,45,-4.46,0.12,114.6,0,0,0,0,19.9,48,55.8,30.1,0.3,33.4,0,55.4,13185,76.1,96.5,0.262364264,-1,-1.84E-16,0,895.5,0,54
13010,ARG,Argentina,South America,Upper-Middle,20-09-2015,2015,9,38,-38.41,-63.61,45,-4.24,0,61.1,0,0,0,0,79.6,135,79.3,32,4.4,18.2,0,61.3,13185,60.3,87.8,1.686398954,-1,-1.84E-16,0,3582,0,57.2
13011,ARG,Argentina,South America,Upper-Middle,27-09-2015,2015,9,39,-38.41,-63.61,45,-10.85,-0.94,0,0,0,0,0,55,85,60.5,23.7,0.6,26.3,0,62.3,13185,69.8,87,0.470003629,-1,-1.84E-16,0,2475,0,51.33333333
13012,ARG,Argentina,South America,Upper-Middle,04-10-2015,2015,10,40,-38.41,-63.61,45,-5.91,-0.32,64.2,0,0,0,0,81.5,135,62.8,33.2,0.9,12.5,0,61.4,13206,71.4,90.4,0.641853886,-0.866025404,0.5,0,3667.5,0,55.8
13013,ARG,Argentina,South America,Upper-Middle,11-10-2015,2015,10,41,-38.41,-63.61,45,-6.39,-0.04,68.6,0,0,0,0,48.1,89,62.5,24.2,6.8,29.4,0,59.5,13206,71.6,86,2.054123734,-0.866025404,0.5,0,2164.5,0,52.76666667
13014,ARG,Argentina,South America,Upper-Middle,18-10-2015,2015,10,42,-38.41,-63.61,45,-4.7,0.91,78.5,0,0,0,0,47.6,56,87.7,27.8,8,29.4,0,62.8,13206,81.6,95.7,2.197224577,-0.866025404,0.5,0,2142,0,65.7
13015,ARG,Argentina,South America,Upper-Middle,25-10-2015,2015,10,43,-38.41,-63.61,45,-8.59,0.44,39.5,0,0,0,0,73.2,124,74.2,24.6,11.5,20,0,61.7,13206,74.5,91.9,2.525728644,-0.866025404,0.5,0,3294,0,57.76666667
13016,ARG,Argentina,South America,Upper-Middle,01-11-2015,2015,11,44,-38.41,-63.61,45,-6.11,0.31,52.2,0,0,0,0,99.7,161,78.8,29.3,7.9,11.3,0,59.9,13228,64.4,84.6,2.186051277,-0.5,0.866025404,0,4486.5,0,57.5
13017,ARG,Argentina,South America,Upper-Middle,08-11-2015,2015,11,45,-38.41,-63.61,45,-7.62,-0.37,69.6,0,0,0,0,78.9,115,87.7,27.4,10.4,23.5,0,61.1,13228,70,90.3,2.433613355,-0.5,0.866025404,0,3550.5,0,61.7
13018,ARG,Argentina,South America,Upper-Middle,15-11-2015,2015,11,46,-38.41,-63.61,45,-4.95,0.34,74.4,0,0,0,0,11.3,2,64.6,33,2.5,20.2,0,64.1,13228,73.9,87.6,1.252762968,-0.5,0.866025404,0,508.5,0,57.16666667
13019,ARG,Argentina,South America,Upper-Middle,22-11-2015,2015,11,47,-38.41,-63.61,45,-1.92,-0.52,22.9,0,0,0,0,45.4,56,53.2,33.4,4.6,18.5,0,60.1,13228,71.4,84.1,1.722766598,-0.5,0.866025404,0,2043,0,52.66666667
13020,ARG,Argentina,South America,Upper-Middle,29-11-2015,2015,11,48,-38.41,-63.61,45,-1.57,0,60.1,0,0,0,0,60.7,93,61.1,32.9,9,26.4,0,61.4,13228,65.6,92.3,2.302585093,-0.5,0.866025404,0,2731.5,0,53.2
13021,ARG,Argentina,South America,Upper-Middle,06-12-2015,2015,12,49,-38.41,-63.61,45,-2.26,0.91,42.3,0,0,0,0,37.5,50,71.9,34.4,2.5,21.9,0,62.5,13250,62.4,94.1,1.252762968,-2.45E-16,1,0,1687.5,0,56.23333333
13022,ARG,Argentina,South America,Upper-Middle,13-12-2015,2015,12,50,-38.41,-63.61,45,-3.56,0.09,98.1,0,0,0,0,21.7,37,72.2,38.9,7,30.2,0,62.4,13250,62.3,93.7,2.079441542,-2.45E-16,1,0,976.5,0,57.8
13023,ARG,Argentina,South America,Upper-Middle,20-12-2015,2015,12,51,-38.41,-63.61,45,1.7,-0.65,79.6,0,0,0,0,6.3,20,38.9,19.2,2.4,18,0,61,13250,72,95.4,1.223775432,-2.45E-16,1,0,283.5,0,43.36666667
13024,ARG,Argentina,South America,Upper-Middle,27-12-2015,2015,12,52,-38.41,-63.61,45,0.92,-0.8,80.2,0,0,0,0,51.5,80,61.7,32.3,3.3,22.4,0,59,13250,66.1,95.3,1.458615023,-2.45E-16,1,0,2317.5,0,53.36666667
13025,ARG,Argentina,South America,Upper-Middle,03-01-2016,2016,1,53,-38.41,-63.61,45,3.38,-0.1,0,0,0,0,0,83.9,142,56,33.1,5,25.2,0,65.2,13271,65.9,90.9,1.791759469,0.5,0.866025404,0,3775.5,0,51.66666667
13026,ARG,Argentina,South America,Upper-Middle,10-01-2016,2016,1,1,-38.41,-63.61,45,5.55,0.51,38.2,0,0,0,0,74.9,96,66.9,39.5,2.8,20.3,2.5,64.6,13271,66.4,97.3,1.335001067,0.5,0.866025404,0,3370.5,0,57.6
13027,ARG,Argentina,South America,Upper-Middle,17-01-2016,2016,1,2,-38.41,-63.61,45,6.62,-0.33,149.2,0,0,0,0,45,64,66.8,26.9,4.1,30.9,4.8,64.1,13271,68.7,93.9,1.62924054,0.5,0.866025404,0,2025,0,54.13333333
13028,ARG,Argentina,South America,Upper-Middle,24-01-2016,2016,1,3,-38.41,-63.61,45,9.2,-0.24,99.1,0,0,0,0,56.6,82,55.1,28.8,1.6,25.5,16.4,58.2,13271,73.2,96.7,0.955511445,0.5,0.866025404,0,2547,0,52.36666667
13029,ARG,Argentina,South America,Upper-Middle,31-01-2016,2016,1,4,-38.41,-63.61,45,6.88,0.46,112.9,0,0,0,0,34.4,37,46.8,25.5,9.4,18.4,14.2,59.9,13271,71.8,88.4,2.341805806,0.5,0.866025404,0,1548,0,48.03333333
13030,ARG,Argentina,South America,Upper-Middle,07-02-2016,2016,2,5,-38.41,-63.61,45,4.6,0.16,94.8,0,0,0,0,38.7,39,85.7,24.6,5.4,18.5,9.7,59.2,13293,74.1,97.4,1.85629799,0.866025404,0.5,0,1741.5,0,61.46666667
13031,ARG,Argentina,South America,Upper-Middle,14-02-2016,2016,2,6,-38.41,-63.61,45,7.22,-0.13,105.3,0,0,0,0,33.3,49,47.5,27,3.9,21.2,7.6,56.9,13293,69.3,90.7,1.589235205,0.866025404,0.5,0,1498.5,0,47.93333333
13032,ARG,Argentina,South America,Upper-Middle,21-02-2016,2016,2,7,-38.41,-63.61,45,7.34,-0.36,105.9,0,0,0,0,13.1,27,60.1,24.5,4.7,12.4,10.8,56.2,13293,72.5,86.6,1.740466175,0.866025404,0.5,0,589.5,0,52.36666667
13033,ARG,Argentina,South America,Upper-Middle,28-02-2016,2016,2,8,-38.41,-63.61,45,12.3,0.3,151.4,0,0,0,0,61.9,85,49.6,23.9,9.5,20.2,23.6,61.6,13293,67.9,100,2.351375257,0.866025404,0.5,0,2785.5,0,47.13333333
13034,ARG,Argentina,South America,Upper-Middle,06-03-2016,2016,3,9,-38.41,-63.61,45,5.27,-1.03,103,0,0,0,0,13.5,0,56.6,19.9,1.9,28.2,8.3,62.4,13315,67.3,94,1.064710737,1,6.12E-17,0,607.5,0,47.93333333
13035,ARG,Argentina,South America,Upper-Middle,13-03-2016,2016,3,10,-38.41,-63.61,45,8.7,-0.23,173.1,0,0,0,0,20.2,32,49.8,27.8,5.8,33.6,17.8,60.2,13315,74.8,86.4,1.916922612,1,6.12E-17,0,909,0,50.8
13036,ARG,Argentina,South America,Upper-Middle,20-03-2016,2016,3,11,-38.41,-63.61,45,7.16,0.73,98.4,0,0,0,0,56.6,54,57.1,30,9.4,26.6,13.9,59.7,13315,72.5,98.5,2.341805806,1,6.12E-17,0,2547,0,53.2
13037,ARG,Argentina,South America,Upper-Middle,27-03-2016,2016,3,12,-38.41,-63.61,45,6.36,0.13,164.2,0,0,0,0,50.2,91,64.4,25.5,1,22,3.8,63.8,13315,69.1,92.8,0.693147181,1,6.12E-17,0,2259,0,53
13038,ARG,Argentina,South America,Upper-Middle,03-04-2016,2016,4,13,-38.41,-63.61,45,9.19,0.68,117.3,1,0,0,1,30.6,45,57.9,37.6,6.1,22.5,22.3,64.1,13336,69.6,99.5,1.960094784,0.866025404,-0.5,9.19,1377,1,55.03333333
13039,ARG,Argentina,South America,Upper-Middle,10-04-2016,2016,4,14,-38.41,-63.61,45,12.44,-0.13,97.4,1,0,0,1,14.1,24,52.6,29.7,3.7,31.2,30.2,59.7,13336,63.8,84.9,1.547562509,0.866025404,-0.5,12.44,634.5,1,48.7
13040,ARG,Argentina,South America,Upper-Middle,17-04-2016,2016,4,15,-38.41,-63.61,45,10.19,-0.24,95.5,0,0,0,0,46.8,68,61.7,17.1,4,26.4,15.8,61.9,13336,70.5,92.9,1.609437912,0.866025404,-0.5,0,2106,0,49.76666667
13041,ARG,Argentina,South America,Upper-Middle,24-04-2016,2016,4,16,-38.41,-63.61,45,11.31,-0.1,178.5,0,0,0,0,62.6,94,56.2,25.4,7.3,20.2,22.7,60.3,13336,68.1,93.3,2.116255515,0.866025404,-0.5,0,2817,0,49.9
13042,ARG,Argentina,South America,Upper-Middle,01-05-2016,2016,5,17,-38.41,-63.61,45,8.74,-0.8,127.3,1,0,0,1,41.1,90,61.8,25.5,5.8,29.2,16.9,65.5,13358,69.8,100,1.916922612,0.5,-0.866025404,8.74,1849.5,1,52.36666667
13043,ARG,Argentina,South America,Upper-Middle,08-05-2016,2016,5,18,-38.41,-63.61,45,7.52,0.72,112.9,1,0,0,1,71.7,104,68.4,35.2,4.4,31.9,22.7,69.2,13358,61.3,92.3,1.686398954,0.5,-0.866025404,7.52,3226.5,1,54.96666667
13044,ARG,Argentina,South America,Upper-Middle,15-05-2016,2016,5,19,-38.41,-63.61,45,7.84,-0.31,98.8,1,0,0,1,14.4,13,63.8,25.5,8,17.9,23.5,66.8,13358,77.8,83.1,2.197224577,0.5,-0.866025404,7.84,648,1,55.7
13045,ARG,Argentina,South America,Upper-Middle,22-05-2016,2016,5,20,-38.41,-63.61,45,1.3,-0.38,101.7,0,0,0,0,65.8,104,81.7,26.6,5.6,18,0,55.6,13358,65.5,100,1.887069649,0.5,-0.866025404,0,2961,0,57.93333333
13046,ARG,Argentina,South America,Upper-Middle,29-05-2016,2016,5,21,-38.41,-63.61,45,7.7,0.22,94.5,0,0,0,0,43.5,67,69.9,40.9,12,17.9,9.6,59.6,13358,63.2,98.8,2.564949357,0.5,-0.866025404,0,1957.5,0,58
13047,ARG,Argentina,South America,Upper-Middle,05-06-2016,2016,6,22,-38.41,-63.61,45,7.55,0.13,116.6,0,0,0,0,63.8,85,69.7,34.2,7.7,27.2,9.5,69.8,13380,75.7,97.9,2.163323026,1.22E-16,-1,0,2871,0,59.86666667
13048,ARG,Argentina,South America,Upper-Middle,12-06-2016,2016,6,23,-38.41,-63.61,45,3.21,-0.11,96.2,0,0,0,0,56.3,109,69.6,34,2,18.6,8.1,62,13380,64.9,100,1.098612289,1.22E-16,-1,0,2533.5,0,56.16666667
13049,ARG,Argentina,South America,Upper-Middle,19-06-2016,2016,6,24,-38.41,-63.61,45,5.87,0.81,69.1,0,0,0,0,36.8,61,65.3,33.1,7.5,12.5,0,64.6,13380,62.6,96.7,2.140066163,1.22E-16,-1,0,1656,0,53.66666667
13050,ARG,Argentina,South America,Upper-Middle,26-06-2016,2016,6,25,-38.41,-63.61,45,2.64,0.39,109.7,0,0,0,0,51.8,71,66.2,33.5,6.4,17.3,0,57.1,13380,72.5,92.7,2.00148,1.22E-16,-1,0,2331,0,57.4
13051,ARG,Argentina,South America,Upper-Middle,03-07-2016,2016,7,26,-38.41,-63.61,45,2.45,0.21,33.4,0,0,0,0,59.2,95,75.1,42.2,7.4,23.6,0,60.6,13401,70.1,90.1,2.128231706,-0.5,-0.866025404,0,2664,0,62.46666667
13052,ARG,Argentina,South America,Upper-Middle,10-07-2016,2016,7,27,-38.41,-63.61,45,1.68,-0.38,72.5,0,0,0,0,61.6,87,66.3,23.4,6,33,0,64.1,13401,78.2,100,1.945910149,-0.5,-0.866025404,0,2772,0,55.96666667
13053,ARG,Argentina,South America,Upper-Middle,17-07-2016,2016,7,28,-38.41,-63.61,45,-4.64,-0.54,123.7,0,0,0,0,0.3,4,42.3,32.1,7.5,21.4,0,62.7,13401,68.7,82.4,2.140066163,-0.5,-0.866025404,0,13.5,0,47.7
13054,ARG,Argentina,South America,Upper-Middle,24-07-2016,2016,7,29,-38.41,-63.61,45,1.59,0.06,86.6,0,0,0,0,83.7,154,57.5,37.7,6.9,12.3,11.9,62,13401,76.5,93,2.066862759,-0.5,-0.866025404,0,3766.5,0,57.23333333
13055,ARG,Argentina,South America,Upper-Middle,31-07-2016,2016,7,30,-38.41,-63.61,45,-1.64,0.41,49.2,0,0,0,0,19.5,14,65.9,28.7,0.7,26.9,0,61.2,13401,72,94.7,0.530628251,-0.5,-0.866025404,0,877.5,0,55.53333333
13056,ARG,Argentina,South America,Upper-Middle,07-08-2016,2016,8,31,-38.41,-63.61,45,-7.68,0.92,81.8,0,0,0,0,44.5,78,57.6,36.3,4.8,16.3,0,58.6,13423,74.3,98.7,1.757857918,-0.866025404,-0.5,0,2002.5,0,56.06666667
13057,ARG,Argentina,South America,Upper-Middle,14-08-2016,2016,8,32,-38.41,-63.61,45,-4.87,-1.12,103.2,0,0,0,0,33,49,64.1,29.2,9.8,21,0,61.8,13423,73,91.3,2.379546134,-0.866025404,-0.5,0,1485,0,55.43333333
13058,ARG,Argentina,South America,Upper-Middle,21-08-2016,2016,8,33,-38.41,-63.61,45,-5.74,0.2,1.5,0,0,0,0,25,18,63.8,35.5,3.2,26.6,0,64.8,13423,73.2,99.4,1.435084525,-0.866025404,-0.5,0,1125,0,57.5
13059,ARG,Argentina,South America,Upper-Middle,28-08-2016,2016,8,34,-38.41,-63.61,45,-3.42,-0.89,31.2,0,0,0,0,46.1,64,52.3,37.9,2,16.7,0,66.2,13423,76.3,92.6,1.098612289,-0.866025404,-0.5,0,2074.5,0,55.5
13060,ARG,Argentina,South America,Upper-Middle,04-09-2016,2016,9,35,-38.41,-63.61,45,-6.36,0.03,58.1,0,0,0,0,23.6,19,69.2,21.6,2.7,26.5,0,68.7,13444,71,92.1,1.30833282,-1,-1.84E-16,0,1062,0,53.93333333
13061,ARG,Argentina,South America,Upper-Middle,11-09-2016,2016,9,36,-38.41,-63.61,45,-4.52,0.82,54.7,0,0,0,0,38.2,80,48.8,31.5,6.4,26.8,0,61.7,13444,65.7,90.4,2.00148,-1,-1.84E-16,0,1719,0,48.66666667
13062,ARG,Argentina,South America,Upper-Middle,18-09-2016,2016,9,37,-38.41,-63.61,45,-8.79,-0.37,0,0,0,0,0,67,92,75.6,27.9,1.8,25.1,0,65.6,13444,76.2,93.3,1.029619417,-1,-1.84E-16,0,3015,0,59.9
13063,ARG,Argentina,South America,Upper-Middle,25-09-2016,2016,9,38,-38.41,-63.61,45,-3.21,0.19,42,0,0,0,0,40.5,58,66.8,38.2,3.5,31.2,0,59.3,13444,64.7,100,1.504077397,-1,-1.84E-16,0,1822.5,0,56.56666667
