country,year,co2_production,gni_per_capita,hdi,life_expectancy
Slovenia,2016,6.954599582,34095.07338,0.91,81.1577
Sweden,2016,4.398329525,51813.28127,0.939,82.3391
Eswatini (Kingdom of),2016,0.947219786,7872.750167,0.586,56.6591
Seychelles,2016,5.589175635,24513.60635,0.796,73.6425
Syrian Arab Republic,2016,1.664955205,4856.603798,0.56,65.9933
Chad,2016,0.069559377,1656.383789,0.391,52.0834
Togo,2016,0.307112523,1991.088196,0.518,59.5501
Thailand,2016,4.109455195,15993.77762,0.785,78.0489
Tajikistan,2016,0.74333021,3542.610803,0.66,69.5493
Turkmenistan,2016,12.39126457,14351.65759,0.742,68.7774
Timor-Leste,2016,0.40567938,4516.076144,0.604,67.4461
Tonga,2016,1.268033184,6343.509777,0.735,70.661
Trinidad and Tobago,2016,29.07474085,26827.84272,0.815,74.281
Tunisia,2016,2.56616606,10821.75244,0.737,75.7861
TÃ¼rkiye,2016,5.026310923,26159.38035,0.823,76.6605
Tuvalu,2016,0.652828508,5853.327793,0.636,64.1075
Tanzania (United Republic of),2016,0.204962447,2387.090895,0.524,65.3862
Uganda,2016,0.120817169,2051.754604,0.519,61.6479
Ukraine,2016,5.233429341,11649.48105,0.779,74.3121
Uruguay,2016,1.904250687,21673.66035,0.815,77.5707
United States,2016,16.24694746,59969.35653,0.922,78.8482
Uzbekistan,2016,3.440288679,6725.763449,0.709,70.7548
Saint Vincent and the Grenadines,2016,2.209229026,11770.05999,0.765,74.2799
Venezuela (Bolivarian Republic of),2016,5.677379393,14482.668,0.757,72.0578
Viet Nam,2016,2.058572525,6313.486671,0.688,73.9382
Vanuatu,2016,0.52656918,3043.566834,0.596,69.6496
Samoa,2016,1.224252705,6401.83098,0.717,72.5397
Yemen,2016,0.383790495,1494.230811,0.467,66.0641
South Africa,2016,8.268787844,13545.35859,0.719,64.7469
Zambia,2016,0.345837659,3237.50565,0.564,61.7937
Zimbabwe,2016,0.765313377,3606.750671,0.588,60.3059
Afghanistan,2017,0.188995444,2085.487571,0.482,63.016
Angola,2017,0.953168429,6861.575738,0.597,61.6798
Albania,2017,1.838241795,12802.14831,0.802,79.0473
Andorra,2017,6.043168271,52650.22576,0.868,82.9803
United Arab Emirates,2017,17.79568752,67667.50846,0.897,79.5036
Argentina,2017,4.274395193,22996.67142,0.851,76.833
Armenia,2017,1.880133429,12541.16263,0.768,74.9059
Antigua and Barbuda,2017,5.145138641,18775.95101,0.795,78.2683
Australia,2017,16.87035228,47085.22714,0.937,83.0006
Austria,2017,7.89112032,53665.02668,0.916,81.6391
Azerbaijan,2017,3.730696412,13587.53119,0.753,72.2478
Burundi,2017,0.048988554,772.4022889,0.428,61.5526
Belgium,2017,8.708432095,50904.68909,0.931,81.3618
Benin,2017,0.620812267,3010.902854,0.53,59.8558
Burkina Faso,2017,0.20516605,1967.634052,0.438,59.5361
Bangladesh,2017,0.506893478,4339.489843,0.622,71.7879
Bulgaria,2017,6.699426282,20986.65463,0.808,74.7992
Bahrain,2017,21.81361591,45033.83054,0.869,79.689
Bahamas,2017,5.489908449,34332.57146,0.825,73.6317
Bosnia and Herzegovina,2017,6.51020058,13638.41935,0.772,76.9349
Belarus,2017,6.361294237,17666.60161,0.817,74.4519
Belize,2017,1.638107454,6709.03456,0.707,73.5624
Bolivia (Plurinational State of),2017,2.105075068,8174.492977,0.708,67.7015
Brazil,2017,2.40941389,14253.07502,0.759,74.8266
Barbados,2017,4.086894547,15079.36912,0.796,76.936
Brunei Darussalam,2017,22.50319808,64617.63812,0.834,74.722
Bhutan,2017,1.661563141,10174.70961,0.647,70.8472
Botswana,2017,3.201244399,16144.88027,0.722,66.7526
Central African Republic,2017,0.047036318,959.3100891,0.398,53.7207
Canada,2017,15.50035194,47702.63749,0.931,82.0192
Switzerland,2017,4.515537494,68167.80327,0.957,83.4125
Chile,2017,4.550297911,23458.6445,0.853,80.3501
China,2017,6.981215392,14224.86876,0.747,77.2476
CÃ´te d'Ivoire,2017,0.485336657,4686.900473,0.534,58.4805
Cameroon,2017,0.31337935,3597.973425,0.571,60.8103
Congo (Democratic Republic of the),2017,0.030392353,1029.883308,0.475,59.4114
Congo,2017,0.697595924,3639.791356,0.58,63.76
Colombia,2017,1.76438528,13912.22581,0.761,76.6456
Comoros,2017,0.328630826,3049.006179,0.553,63.6254
Cabo Verde,2017,1.077045868,6413.999141,0.675,76.5928
Costa Rica,2017,1.679126715,19283.51036,0.807,79.3769
Cuba,2017,2.223038658,8388.369,0.779,77.5286
Cyprus,2017,6.377248707,37163.37655,0.887,81.328
Czechia,2017,10.11300218,36626.68558,0.897,78.9557
Germany,2017,9.507597709,54335.96281,0.944,80.9442
Djibouti,2017,0.427264514,4660.30902,0.499,62.7966
Dominica,2017,2.256150466,11060.97853,0.692,67.5253
Denmark,2017,6.060962892,56568.41589,0.944,81.1112
Dominican Republic,2017,2.284472787,15941.67145,0.757,73.0629
Algeria,2017,3.743383327,11562.26587,0.744,75.7428
Ecuador,2017,2.339896056,11346.37257,0.762,76.9725
Egypt,2017,2.598486803,10801.02662,0.721,71.3019
Eritrea,2017,0.206349862,1519.965541,0.484,66.5773
Spain,2017,5.887612925,39543.65687,0.897,83.0295
Estonia,2017,14.24029286,33040.70655,0.887,77.976
Ethiopia,2017,0.143213448,2009.557746,0.48,64.8383
Finland,2017,8.101813505,47593.88701,0.934,81.4976
Fiji,2017,1.552095312,12367.93824,0.741,67.7904
France,2017,5.197140043,45584.57087,0.898,82.4732
Micronesia (Federated States of),2017,1.282085789,3964.990171,0.632,71.4666
Gabon,2017,2.226922114,14058.19505,0.706,66.1889
United Kingdom,2017,5.808181432,45771.00186,0.93,81.1684
Georgia,2017,2.539341774,12924.2182,0.8,73.5701
Ghana,2017,0.471799753,4863.976199,0.616,64.0131
Guinea,2017,0.268406455,2405.948119,0.458,59.1093
Gambia,2017,0.241629097,2033.671644,0.489,62.9955
Guinea-Bissau,2017,0.166348949,1929.166846,0.481,60.0665
Equatorial Guinea,2017,9.734849866,16604.26721,0.601,60.8205
Greece,2017,7.08221336,28461.45581,0.88,80.8501
Grenada,2017,2.51149954,14465.19775,0.794,74.7652
Guatemala,2017,1.022283811,8147.871684,0.64,72.5506
Guyana,2017,2.992046149,11976.38567,0.695,68.6668
"Hong Kong, China (SAR)",2017,5.824175283,62449.73774,0.944,84.8988
Honduras,2017,0.939356007,5221.810955,0.617,72.6918
Croatia,2017,4.474955754,26760.92548,0.852,78.0832
Haiti,2017,0.282634908,3165.56974,0.539,63.8538
Hungary,2017,5.082548778,28307.73017,0.845,76.0055
Indonesia,2017,2.173337265,10589.12645,0.704,69.9356
India,2017,1.81810563,6116.059654,0.644,70.4672
Ireland,2017,8.232927207,61729.40784,0.934,81.9168
Iran (Islamic Republic of),2017,8.828831259,14562.92467,0.789,75.9712
Iraq,2017,5.637481283,10445.36711,0.685,70.4126
Iceland,2017,10.78042902,53923.22172,0.954,82.5352
Israel,2017,7.141470828,38924.31301,0.917,82.7195
Italy,2017,5.815532829,41812.97134,0.888,82.7282
Jamaica,2017,2.669601431,9327.09002,0.715,71.9114
Jordan,2017,2.612069292,9953.727851,0.718,75.5018
Japan,2017,9.318411038,43040.54532,0.922,84.1976
Kazakhstan,2017,17.03034162,22157.8711,0.811,71.3958
Kenya,2017,0.325008539,4126.283437,0.572,62.4808
Kyrgyzstan,2017,1.510259005,4803.232306,0.696,70.5877
Cambodia,2017,0.804208325,3684.459668,0.586,70.5153
Kiribati,2017,0.577725608,4277.843684,0.621,66.5965
Saint Kitts and Nevis,2017,4.646363724,25739.42918,0.778,71.8399
Korea (Republic of),2017,12.83352462,41124.36929,0.916,83.2855
Kuwait,2017,23.45716907,58767.65534,0.835,79.7806
Lao People's Democratic Republic,2017,2.6839071,6874.763168,0.607,67.4344
Lebanon,2017,4.102561922,15980.11283,0.75,79.6543
Liberia,2017,0.261918504,1424.468657,0.481,60.5535
Libya,2017,8.266370083,13686.02253,0.714,72.4818
Saint Lucia,2017,2.794246051,14130.1393,0.744,73.1275
Liechtenstein,2017,4.107936508,141328.1835,0.933,83.8916
Sri Lanka,2017,1.090044733,12250.94548,0.771,75.4035
Lesotho,2017,1.173731816,3031.409555,0.518,53.0636
Lithuania,2017,4.769710137,32541.17287,0.876,75.4399
Luxembourg,2017,15.64646652,82296.95125,0.919,81.734
Latvia,2017,3.69786843,28601.52573,0.86,74.8054
Morocco,2017,1.732052453,7168.724522,0.67,73.6603
Monaco,2017,4.567279106874533,9488.932003999998,0.6685235231455086,85.6525
Moldova (Republic of),2017,1.285937526,12315.48679,0.765,70.5155
Madagascar,2017,0.16120522,1541.173158,0.507,65.0938
Maldives,2017,3.048335825,16631.32167,0.746,79.9429
Mexico,2017,3.685358728,19209.21915,0.775,74.1378
Marshall Islands,2017,2.52437218,4771.761214,0.638,64.2696
North Macedonia,2017,3.604185599,15084.56736,0.773,76.4766
Mali,2017,0.190920371,2173.555623,0.426,59.1322
Malta,2017,3.560818664,38304.2029,0.901,83.5867
Myanmar,2017,0.463966456,4109.517194,0.58,65.843
Montenegro,2017,3.351217328,20086.50445,0.83,76.9388
Mongolia,2017,11.00422444,9773.631152,0.732,70.2375
Mozambique,2017,0.290512575,1245.447702,0.445,59.7709
Mauritania,2017,0.833308037,5035.931643,0.545,65.0827
Mauritius,2017,3.587191449,23536.24781,0.805,74.8812
Malawi,2017,0.077203445,1439.504186,0.505,62.9769
Malaysia,2017,8.055430047,25910.44685,0.805,75.4763
Namibia,2017,1.754824811,9987.117622,0.635,62.2931
Niger,2017,0.092846243,1206.403432,0.39,62.1599
Nigeria,2017,0.597482379,5031.603971,0.526,52.3052
Nicaragua,2017,0.862072476,5694.054636,0.659,73.5536
Netherlands,2017,9.55330386,55507.09027,0.937,81.7291
Norway,2017,8.377883083,66403.54684,0.959,82.624
Nepal,2017,0.42151176,3601.108877,0.594,68.9099
Nauru,2017,5.198146222,18174.49788,0.6685235231455086,62.988
New Zealand,2017,7.625380846,40700.46491,0.935,82.2189
Oman,2017,14.12486434,32003.33222,0.831,77.9243
Pakistan,2017,1.125399771,4495.95069,0.543,66.2972
Panama,2017,2.730126774,28606.48873,0.811,77.7954
Peru,2017,1.708484635,11931.12893,0.77,75.879
Philippines,2017,1.282666618,9016.762194,0.704,71.5156
Palau,2017,12.13948787,18910.23865,0.775,64.0828
Papua New Guinea,2017,0.755554966,4201.135296,0.552,65.1028
Poland,2017,8.897351948,28817.10086,0.875,77.7205
Korea (Democratic People's Rep. of),2017,0.856034204,9488.932003999998,0.6685235231455086,72.9778
Portugal,2017,5.368183414,32269.04155,0.859,81.498
Paraguay,2017,1.175641224,12174.12219,0.724,73.6436
"Palestine, State of",2017,0.688465077,7246.81197,0.719,74.8329
Qatar,2017,36.61180125,91499.86316,0.849,80.7171
Romania,2017,3.928117522,26756.30966,0.823,75.9519
Russian Federation,2017,11.31351661,25233.84257,0.833,73.3743
Rwanda,2017,0.08768078,1913.034071,0.526,65.9409
Saudi Arabia,2017,19.31586787,48041.17305,0.86,77.1605
Sudan,2017,0.532053237,4414.899983,0.514,65.4447
Senegal,2017,0.69690334,3114.304101,0.509,67.7503
Singapore,2017,6.84395925,88088.26615,0.935,83.2236
Solomon Islands,2017,0.449327793,2610.761701,0.564,69.9882
Sierra Leone,2017,0.121833395,1594.30889,0.466,58.6517
El Salvador,2017,0.941715927,7984.420771,0.674,72.3108
San Marino,2017,4.567279106874533,54725.64938,0.855,82.9161
Somalia,2017,0.043699512,1072.750752,0.6685235231455086,55.6536
Serbia,2017,5.156038284,15538.46624,0.802,76.213
South Sudan,2017,0.133317899,888.762,0.395,55.3094
Sao Tome and Principe,2017,0.61925066,3941.369046,0.612,68.2666
Suriname,2017,4.33675258,16278.15956,0.75,72.417
Slovakia,2017,6.613667652,29516.49964,0.856,77.219
Slovenia,2017,7.027519825,35849.55565,0.913,81.0714
Sweden,2017,4.300267262,52849.39299,0.941,82.4382
Eswatini (Kingdom of),2017,0.876258551,7844.499338,0.596,57.8951
Seychelles,2017,5.776203613,25224.47069,0.796,73.8027
Syrian Arab Republic,2017,1.874795489,5024.754555,0.572,68.4811
Chad,2017,0.068982955,1566.261072,0.393,52.3076
Togo,2017,0.287082869,2013.813455,0.524,60.1544
Thailand,2017,4.131778429,16642.45037,0.79,78.3939
Tajikistan,2017,0.885671468,3728.067416,0.665,69.9047
Turkmenistan,2017,12.19789196,13615.49576,0.741,68.9158
Timor-Leste,2017,0.400801764,4500.640588,0.606,67.7454
Tonga,2017,1.54463813,6723.664971,0.74,70.7133
Trinidad and Tobago,2017,28.86307592,26543.37527,0.817,74.2301
Tunisia,2017,2.556666439,10906.88715,0.74,75.8448
TÃ¼rkiye,2017,5.243439524,27553.33891,0.833,77.1408
Tuvalu,2017,0.644503078,5573.284065,0.634,64.1478
Tanzania (United Republic of),2017,0.208683301,2472.985897,0.528,65.9987
Uganda,2017,0.130530614,2025.816431,0.52,62.115
Ukraine,2017,5.014531092,12032.75473,0.782,74.7181
Uruguay,2017,1.793204469,21733.37205,0.819,77.6247
United States,2017,16.01967242,61186.46283,0.924,78.8213
Uzbekistan,2017,3.352750965,6974.358065,0.715,71.0095
Saint Vincent and the Grenadines,2017,1.968368434,12188.7601,0.774,74.3052
Venezuela (Bolivarian Republic of),2017,5.49394058,12321.887,0.744,71.943
Viet Nam,2017,2.063931951,6611.941253,0.692,73.9632
Vanuatu,2017,0.487653672,3089.938709,0.599,69.7095
Samoa,2017,1.256654654,6287.673021,0.716,72.59
Yemen,2017,0.357501876,1302.425254,0.459,65.9573
South Africa,2017,8.142443199,13475.98821,0.72,65.402
Zambia,2017,0.386694854,3330.552717,0.568,62.1201
Zimbabwe,2017,0.673026099,3728.918785,0.594,60.7095
Afghanistan,2018,0.22449203,2054.939895,0.483,63.081
Angola,2018,0.791170676,6381.521946,0.595,62.1438
Albania,2018,1.642152952,13302.70596,0.806,79.1838
Andorra,2018,6.42339558,53483.30663,0.872,82.9923
United Arab Emirates,2018,16.01124042,67195.09523,0.909,79.6274
Argentina,2018,4.082391913,21924.73119,0.85,76.9994
Armenia,2018,1.973679976,12933.83405,0.771,75.0645
Antigua and Barbuda,2018,5.175207195,19857.12506,0.798,78.5112
Australia,2018,16.70811553,47487.64407,0.941,83.3871
Austria,2018,7.48650267,54587.74445,0.917,81.6862
Azerbaijan,2018,3.703418561,13502.96367,0.757,72.7601
Burundi,2018,0.060787227,763.4331718,0.428,61.6884
Belgium,2018,8.72893627,51249.2268,0.933,81.4787
Benin,2018,0.631656265,3128.748762,0.53,60.1403
Burkina Faso,2018,0.2177408,2050.921164,0.449,60.0466
Bangladesh,2018,0.511845241,4642.820099,0.635,72.5675
Bulgaria,2018,6.188304852,21585.23735,0.809,74.8983
Bahrain,2018,20.77771392,43818.92053,0.879,79.8566
Bahamas,2018,7.002440119,34103.97568,0.827,73.8057
Bosnia and Herzegovina,2018,6.641244914,14303.17629,0.776,77.0926
Belarus,2018,6.449198143,18282.24546,0.818,74.5676
Belize,2018,1.578193076,6699.038968,0.706,73.7031
Bolivia (Plurinational State of),2018,2.101250914,8443.883853,0.714,67.748
Brazil,2018,2.309098502,14258.48421,0.764,75.1095
Barbados,2018,4.31026964,14963.39,0.797,77.067
Brunei Darussalam,2018,22.3618354,60975.67907,0.83,74.7118
Bhutan,2018,1.903397191,10329.65877,0.658,71.1286
Botswana,2018,3.354557183,16285.69632,0.716,65.4224
Central African Republic,2018,0.047111587,1001.711793,0.405,54.3693
Canada,2018,15.62986503,48156.0,0.933,82.0508
Switzerland,2018,4.324335229,67771.6548,0.959,83.5615
Chile,2018,4.506838534,23908.86388,0.856,80.1334
China,2018,7.207652756,15067.74081,0.755,77.7444
CÃ´te d'Ivoire,2018,0.408943554,4839.893305,0.542,58.8494
Cameroon,2018,0.314558852,3642.735667,0.577,61.1798
Congo (Democratic Republic of the),2018,0.033064864,1057.24868,0.48,59.9417
Congo,2018,0.690742186,3264.475827,0.578,64.0531
Colombia,2018,1.709196713,13941.33097,0.763,76.7479
Comoros,2018,0.352171395,3062.31206,0.557,63.9117
Cabo Verde,2018,1.098319685,6701.611822,0.673,75.7331
Costa Rica,2018,1.644623869,19562.35999,0.811,79.4835
Cuba,2018,1.994023002,8573.741653,0.783,77.4962
Cyprus,2018,6.172131527,38543.68022,0.892,81.382
Czechia,2018,9.950760744,37668.16678,0.894,79.0039
Germany,2018,9.072082766,54981.27749,0.945,81.1717
Djibouti,2018,0.405381871,4981.659056,0.506,63.0381
Dominica,2018,2.250890052,12211.41123,0.726,73.59
Denmark,2018,6.027753912,57549.14584,0.942,80.99
Dominican Republic,2018,2.418157433,16958.43305,0.764,73.2323
Algeria,2018,3.824120009,11344.17458,0.745,76.0656
Ecuador,2018,2.219539066,11242.31215,0.762,77.0938
Egypt,2018,2.313688024,11079.03334,0.729,71.3669
Eritrea,2018,0.233046589,1698.200078,0.493,67.0675
Spain,2018,5.776330933,40234.64314,0.901,83.1436
Estonia,2018,13.56431228,34552.40442,0.891,78.1395
Ethiopia,2018,0.147853391,2093.520321,0.489,65.4117
Finland,2018,8.302103946,48369.87096,0.936,81.6266
Fiji,2018,1.529853998,12916.60463,0.745,67.8096
France,2018,4.960291819,46162.6579,0.901,82.5909
Micronesia (Federated States of),2018,1.268643466,3931.792925,0.633,71.3183
Gabon,2018,2.245532081,13359.91549,0.706,66.3064
United Kingdom,2018,5.687818316,46225.87833,0.929,81.1254
Georgia,2018,2.524293382,13697.40109,0.804,73.3414
Ghana,2018,0.560437492,5071.995858,0.62,64.122
Guinea,2018,0.296915821,2409.63997,0.462,59.3491
Gambia,2018,0.237827914,2120.010674,0.495,63.04
Guinea-Bissau,2018,0.166163102,1830.731741,0.482,60.5016
Equatorial Guinea,2018,8.565327833,15187.91496,0.601,61.1914
Greece,2018,6.824350999,28566.21672,0.886,81.3907
Grenada,2018,2.761498017,14975.50952,0.797,74.8076
Guatemala,2018,1.081085531,8289.389866,0.64,72.7257
Guyana,2018,3.184827845,12575.03496,0.701,68.8959
"Hong Kong, China (SAR)",2018,5.797553627,63907.66372,0.949,85.2456
Honduras,2018,1.04823749,5248.923663,0.617,72.8141
Croatia,2018,4.258054737,27784.40613,0.856,78.337
Haiti,2018,0.302773182,3174.807694,0.541,64.0188
Hungary,2018,5.089673458,29638.3262,0.849,76.2039
Indonesia,2018,2.297168351,11030.26908,0.71,70.3375
India,2018,1.922020137,6449.18609,0.645,70.7095
Ireland,2018,8.133994924,64098.84282,0.937,82.0863
Iran (Islamic Republic of),2018,8.644936122,13536.54586,0.787,76.195
Iraq,2018,5.498462283,10465.09393,0.692,71.5143
Iceland,2018,10.87988881,56492.26004,0.959,82.7703
Israel,2018,7.22376477,39620.10088,0.919,82.8232
Italy,2018,5.756819977,42450.93247,0.893,83.1847
Jamaica,2018,2.739086569,9365.908524,0.716,71.793
Jordan,2018,2.534751023,9967.349228,0.723,75.7743
Japan,2018,8.98929399,43086.85266,0.923,84.2971
Kazakhstan,2018,17.31912205,22171.8375,0.814,71.4717
Kenya,2018,0.350566274,4273.498235,0.577,62.6765
Kyrgyzstan,2018,1.855590789,4978.956446,0.698,70.728
Cambodia,2018,0.792539375,3864.496775,0.591,70.5609
Kiribati,2018,0.569302615,4251.548646,0.622,66.8545
Saint Kitts and Nevis,2018,4.681260846,26371.81679,0.779,71.4671
Korea (Republic of),2018,13.12504023,42115.21132,0.919,83.3427
Kuwait,2018,23.10082005,58030.87808,0.836,79.7217
Lao People's Democratic Republic,2018,2.76484892,7238.511591,0.607,67.6341
Lebanon,2018,3.870771355,15586.30415,0.75,79.729
Liberia,2018,0.225213962,1406.047065,0.483,60.8532
Libya,2018,7.989972088,15526.25699,0.722,72.7938
Saint Lucia,2018,2.800059377,14453.44581,0.746,73.3569
Liechtenstein,2018,3.753890794,144933.8638,0.928,83.1462
Sri Lanka,2018,0.989148543,12509.74227,0.776,75.748
Lesotho,2018,1.22518887,2997.479203,0.522,53.733
Lithuania,2018,4.889292834,33963.01256,0.88,75.6767
Luxembourg,2018,15.8352986,81398.52451,0.922,81.8035
Latvia,2018,4.07548203,29894.57755,0.866,75.0012
Morocco,2018,1.729022154,7301.739349,0.676,73.9863
Monaco,2018,4.567279106874533,9488.932003999998,0.6685235231455086,86.4643
Moldova (Republic of),2018,1.3408132,12952.69015,0.768,70.4916
Madagascar,2018,0.158657008,1548.073162,0.507,65.2697
Maldives,2018,3.374856505,17147.30852,0.75,80.0132
Mexico,2018,3.608091424,19385.89225,0.777,74.0146
Marshall Islands,2018,2.509030524,4852.882347,0.639,64.5001
North Macedonia,2018,3.372081133,15457.19391,0.779,77.3142
Mali,2018,0.191825566,2217.611028,0.43,59.3934
Malta,2018,3.502121808,40070.42113,0.91,83.3448
Myanmar,2018,0.608471835,4336.410687,0.59,66.4646
Montenegro,2018,3.822659439,20925.34711,0.834,77.1595
Mongolia,2018,14.99494041,10960.06887,0.743,71.1992
Mozambique,2018,0.233635037,1265.815831,0.451,60.5261
Mauritania,2018,0.832941015,5167.404537,0.556,65.31
Mauritius,2018,3.56222651,24767.93351,0.811,74.9194
Malawi,2018,0.08654474,1463.544391,0.51,63.2758
Malaysia,2018,8.634519001,26720.61992,0.807,75.6444
Namibia,2018,1.665195578,9704.240117,0.636,62.5859
Niger,2018,0.083015407,1257.082178,0.399,62.4544
Nigeria,2018,0.65311248,4928.925873,0.531,52.5536
Nicaragua,2018,0.816781252,5452.437413,0.662,73.8497
Netherlands,2018,9.321459639,56614.38413,0.939,81.7741
Norway,2018,8.330707487,68999.19641,0.962,82.7605
Nepal,2018,0.487262933,3798.135482,0.601,68.9786
Nauru,2018,5.150890347,16306.188,0.6685235231455086,63.2337
New Zealand,2018,7.545479979,41382.39849,0.936,82.3803
Oman,2018,12.55147301,30631.78608,0.834,77.9659
Pakistan,2018,1.122875299,4657.880392,0.545,66.482
Panama,2018,2.56907746,28869.22802,0.814,77.8629
Peru,2018,1.708357743,12142.66015,0.776,76.0089
Philippines,2018,1.318859461,9414.447797,0.71,71.689
Palau,2018,11.86742615,19877.82994,0.778,64.3886
Papua New Guinea,2018,0.744603706,4082.831293,0.554,65.1822
Poland,2018,8.886554657,30369.76617,0.877,77.6282
Korea (Democratic People's Rep. of),2018,0.691744577,9488.932003999998,0.6685235231455086,73.0309
Portugal,2018,5.020615349,33134.17013,0.86,81.3947
Paraguay,2018,1.22327764,12402.40912,0.727,73.5676
"Palestine, State of",2018,0.608022367,7389.351884,0.723,74.793
Qatar,2018,38.43969224,89089.21103,0.853,80.8982
Romania,2018,3.978690989,27979.14701,0.827,76.1546
Russian Federation,2018,11.60776661,25977.61212,0.841,73.5306
Rwanda,2018,0.09283066,2014.357454,0.528,66.2505
Saudi Arabia,2018,18.45406055,48123.7529,0.865,77.2115
Sudan,2018,0.506679982,4109.613994,0.514,65.681
Senegal,2018,0.714656816,3224.813134,0.512,68.0966
Singapore,2018,7.989840728,86502.02095,0.94,83.4576
Solomon Islands,2018,0.443374276,2663.242801,0.566,70.1733
Sierra Leone,2018,0.124525663,1528.635626,0.47,59.7959
El Salvador,2018,0.992283451,8136.126957,0.68,72.5546
San Marino,2018,4.567279106874533,54128.06922,0.86,82.9479
Somalia,2018,0.042479371,1071.89966,0.6685235231455086,56.3754
Serbia,2018,5.028085529,16565.63064,0.808,76.5115
South Sudan,2018,0.121848478,845.39,0.395,55.9495
Sao Tome and Principe,2018,0.62503554,3994.124777,0.617,68.3549
Suriname,2018,4.365179951,17181.47199,0.755,72.5532
Slovakia,2018,6.607263433,30556.82948,0.859,77.264
Slovenia,2018,6.975282469,37411.31252,0.917,81.3581
Sweden,2018,4.221513055,53050.91638,0.942,82.5326
Eswatini (Kingdom of),2018,0.909282123,7913.629038,0.607,59.4114
Seychelles,2018,5.735869655,25788.59798,0.8,73.9529
Syrian Arab Republic,2018,1.791997513,5136.014235,0.58,70.145
Chad,2018,0.067471139,1553.131495,0.398,52.8253
Togo,2018,0.29027418,2066.946841,0.528,60.244
Thailand,2018,3.97786481,17218.95408,0.795,78.6622
Tajikistan,2018,1.000743338,3953.31425,0.671,70.3532
Turkmenistan,2018,12.0403678,14804.54893,0.746,68.7963
Timor-Leste,2018,0.401664387,4393.034285,0.605,68.0167
Tonga,2018,1.349167127,6790.395096,0.742,70.7787
Trinidad and Tobago,2018,29.12228216,25315.95987,0.815,73.8018
Tunisia,2018,2.53889232,11027.26702,0.743,75.9501
TÃ¼rkiye,2018,5.093957393,28148.5516,0.839,77.5631
Tuvalu,2018,0.636774418,6462.950541,0.642,64.2117
Tanzania (United Republic of),2018,0.209378088,2555.427577,0.538,66.5346
Uganda,2018,0.128680647,2064.075583,0.522,62.7139
Ukraine,2018,5.244136914,12455.66945,0.783,74.4122
Uruguay,2018,1.905032492,21730.72567,0.819,77.611
United States,2018,16.4339712,62626.32702,0.927,78.9896
Uzbekistan,2018,3.532803855,7303.472178,0.72,71.1494
Saint Vincent and the Grenadines,2018,2.194154848,12618.61184,0.775,74.1279
Venezuela (Bolivarian Republic of),2018,4.160217714,10431.452,0.738,71.9788
Viet Nam,2018,2.341467869,7097.936558,0.697,73.9757
Vanuatu,2018,0.600895176,3200.787431,0.603,69.7948
Samoa,2018,1.214302831,6280.573936,0.716,72.6358
Yemen,2018,0.350321452,1341.656234,0.459,64.5751
South Africa,2018,8.032053561,13491.22179,0.726,65.6743
Zambia,2018,0.421462832,3418.096158,0.572,62.3422
Zimbabwe,2018,0.821009943,3864.012419,0.602,61.4141
Afghanistan,2019,0.319299157,2097.88945,0.488,63.5645
Angola,2019,0.737991588,6082.746624,0.595,62.4484
Albania,2019,1.688177757,13485.31124,0.81,79.2825
Andorra,2019,6.505535247,54465.0474,0.873,83.0039
United Arab Emirates,2019,15.78070133,68590.90094,0.92,79.7262
Argentina,2019,3.741917524,21197.74104,0.852,77.2845
Armenia,2019,1.869270735,13847.90825,0.778,75.4386
Antigua and Barbuda,2019,5.008031467,20600.95888,0.8,78.6912
Australia,2019,16.44699216,47312.192,0.941,83.11
Austria,2019,7.589237956,55323.03915,0.919,81.9077
Azerbaijan,2019,3.854118915,13838.46183,0.761,73.1023
Burundi,2019,0.06105764,753.9089436,0.431,62.3514
Belgium,2019,8.643986894,52434.09838,0.936,81.8311
Benin,2019,0.619863266,3254.245627,0.53,60.4537
Burkina Faso,2019,0.213366436,2055.318806,0.452,60.0391
Bangladesh,2019,0.577842492,4964.471473,0.644,72.8057
Bulgaria,2019,6.031683176,22731.96643,0.81,75.0624
Bahrain,2019,20.98445501,42664.29218,0.882,80.0186
Bahamas,2019,6.772585126,34676.98987,0.816,71.205
Bosnia and Herzegovina,2019,7.527082702,14849.1165,0.783,77.2412
Belarus,2019,6.455760335,18702.53072,0.817,74.216
Belize,2019,1.686627232,6676.34074,0.705,73.9313
Bolivia (Plurinational State of),2019,2.071353502,8542.603358,0.717,67.841
Brazil,2019,2.301796677,14367.23924,0.766,75.3379
Barbados,2019,4.234125947,14919.56235,0.799,77.2569
Brunei Darussalam,2019,22.98279423,63963.47538,0.83,74.7483
Bhutan,2019,2.525907754,10791.66865,0.671,71.3909
Botswana,2019,3.005950869,16308.08799,0.717,65.4636
Central African Republic,2019,0.044348113,1017.123239,0.411,55.0253
Canada,2019,15.56731625,48464.81227,0.937,82.3628
Switzerland,2019,4.276607966,68432.68312,0.962,83.7802
Chile,2019,4.544593041,24077.24668,0.861,80.3263
China,2019,7.31629792,15933.50035,0.762,77.968
CÃ´te d'Ivoire,2019,0.407508101,5074.644595,0.55,59.3185
Cameroon,2019,0.285897796,3661.937532,0.583,61.5839
Congo (Democratic Republic of the),2019,0.030980325,1064.472827,0.482,60.2757
Congo,2019,0.611708039,2974.265175,0.57,62.7467
